1	5
2	1
3	19
4	4
5	36
6	46
7	4
8	4
9	43
10	1
11	4
12	16
13	1
14	3
15	14
16	39
17	2
18	7
19	31
20	6
21	7
22	20
23	50
24	9
25	44
26	3
27	6
28	4
29	14
30	56
31	6
32	33
33	12
34	54
35	1
36	38
37	5
38	5
39	2
40	60
41	8
42	1
43	1
44	4
45	9
46	6
47	45
48	30
49	22
50	18
51	15
52	5
53	1
54	5
55	2
56	50
57	29
58	13
59	4
60	25
61	7
62	26
63	6
64	61
65	17
66	11
67	52
68	18
69	4
70	29
71	27
72	6
73	43
74	12
75	17
76	9
77	1
78	9
79	15
80	17
81	6
82	23
83	4
84	6
85	4
86	2
87	61
88	41
89	46
90	36
91	47
92	26
93	13
94	4
95	19
96	39
97	1
98	13
99	27
100	16
101	3
102	51
103	59
104	21
105	43
106	3
107	2
108	13
109	12
110	1
111	6
112	25
113	6
114	2
115	2
116	16
117	6
118	1
119	1
120	10
121	61
122	3
123	7
124	4
125	9
126	5
127	43
128	4
129	11
130	3
131	6
132	46
133	3
134	17
135	5
136	57
137	5
138	42
139	7
140	40
141	5
142	5
143	14
144	8
145	49
146	24
147	4
148	10
149	32
150	44
151	1
152	4
153	16
154	1
155	1
156	32
157	13
158	9
159	51
160	16
161	1
162	3
163	16
164	2
165	2
166	38
167	18
168	13
169	4
170	3
171	10
172	2
173	9
174	16
175	12
176	3
177	51
178	6
179	50
180	16
181	14
182	25
183	1
184	2
185	50
186	2
187	60
188	4
189	31
190	2
191	3
192	1
193	21
194	50
195	19
196	10
197	44
198	3
199	13
200	43
201	43
202	29
203	10
204	37
205	6
206	21
207	5
208	7
209	55
210	1
211	53
212	10
213	2
214	45
215	57
216	19
217	1
218	9
219	33
220	1
221	15
222	10
223	7
224	1
225	7
226	5
227	5
228	14
229	48
230	1
231	48
232	6
233	2
234	11
235	11
236	59
237	3
238	18
239	1
240	36
241	6
242	3
243	1
244	47
245	18
246	49
247	5
248	17
249	5
250	14
251	6
252	12
253	7
254	29
255	2
256	12
257	11
258	35
259	29
260	13
261	5
262	5
263	2
264	5
265	22
266	3
267	5
268	3
269	3
270	58
271	8
272	1
273	36
274	5
275	1
276	1
277	2
278	5
279	11
280	5
281	2
282	48
283	3
284	43
285	7
286	54
287	9
288	2
289	12
290	55
291	17
292	7
293	3
294	9
295	14
296	3
297	6
298	10
299	1
300	3
301	10
302	23
303	33
304	6
305	7
306	13
307	12
308	35
309	46
310	3
311	18
312	2
313	39
314	2
315	33
316	30
317	56
318	48
319	2
320	49
321	3
322	17
323	13
324	55
325	20
326	17
327	15
328	7
329	54
330	12
331	2
332	4
333	1
334	16
335	7
336	2
337	45
338	2
339	10
340	1
341	7
342	12
343	16
344	2
345	15
346	11
347	47
348	20
349	18
350	2
351	7
352	4
353	8
354	2
355	38
356	22
357	5
358	16
359	19
360	1
361	1
362	17
363	1
364	5
365	3
366	39
367	4
368	54
369	7
370	34
371	11
372	6
373	37
374	46
375	1
376	1
377	20
378	10
379	9
380	4
381	9
382	6
383	13
384	5
385	3
386	6
387	36
388	33
389	22
390	7
391	28
392	3
393	60
394	38
395	1
396	40
397	1
398	4
399	9
400	10
401	23
402	38
403	44
404	3
405	9
406	57
407	5
408	3
409	2
410	14
411	8
412	4
413	3
414	15
415	4
416	12
417	14
418	8
419	28
420	2
421	18
422	4
423	7
424	3
425	2
426	3
427	7
428	5
429	7
430	6
431	35
432	11
433	4
434	2
435	7
436	35
437	36
438	4
439	2
440	3
441	5
442	25
443	25
444	42
445	1
446	1
447	14
448	4
449	11
450	3
451	61
452	2
453	2
454	4
455	3
456	4
457	1
458	4
459	6
460	10
461	3
462	10
463	1
464	7
465	10
466	38
467	3
468	2
469	3
470	54
471	2
472	51
