1	23
2	47
3	6
4	24
5	2
6	26
7	33
8	1
9	11
10	9
11	32
12	5
13	6
14	7
15	9
16	27
17	2
18	36
19	2
20	24
21	4
22	23
23	43
24	11
25	32
26	4
27	11
28	56
29	9
30	19
31	5
32	11
33	9
34	12
35	5
36	45
37	1
38	50
39	3
40	40
41	23
42	11
43	1
44	15
45	8
46	4
47	3
48	58
49	12
50	12
51	39
52	17
53	24
54	3
55	57
56	20
57	3
58	20
59	30
60	1
61	36
62	10
63	9
64	19
65	2
66	16
67	3
68	11
69	25
70	57
71	45
72	44
73	1
74	3
75	45
76	15
77	12
78	55
79	17
80	33
81	12
82	22
83	7
84	35
85	22
86	2
87	15
88	2
89	53
90	1
91	4
92	49
93	8
94	4
95	11
96	32
97	2
98	5
99	22
100	10
101	6
102	56
103	8
104	4
105	24
106	19
107	26
108	5
109	4
110	13
111	11
112	2
113	1
114	10
115	3
116	2
117	2
118	2
119	16
120	5
121	37
122	1
123	31
124	21
125	42
126	8
127	4
128	31
129	18
130	2
131	22
132	4
133	9
134	6
135	16
136	25
137	3
138	8
139	42
140	10
141	42
142	49
143	22
144	39
145	4
146	20
147	4
148	25
149	9
150	7
151	50
152	16
153	39
154	30
155	2
156	5
157	30
158	15
159	6
160	6
161	1
162	43
163	38
164	3
165	4
166	57
167	5
168	35
169	4
170	2
171	12
172	2
173	53
174	31
175	11
176	10
177	1
178	39
179	1
180	35
181	9
182	27
183	10
184	9
185	2
186	2
187	27
188	3
189	24
190	3
191	5
192	39
193	1
194	5
195	6
196	4
197	3
198	4
199	33
200	41
201	19
202	44
203	10
204	13
205	7
206	1
207	2
208	18
209	37
210	5
211	4
212	1
213	11
214	21
215	18
216	1
217	5
218	16
219	8
220	21
221	1
222	8
223	35
224	2
225	4
226	3
227	10
228	1
229	15
230	1
231	1
232	23
233	32
234	43
235	8
236	39
237	14
238	14
239	2
240	19
241	1
242	20
243	1
244	7
245	4
246	56
247	20
248	7
249	1
250	11
251	15
252	8
253	3
254	4
255	21
256	33
257	21
258	1
259	6
260	2
261	11
262	11
263	31
264	7
265	25
266	2
267	32
268	26
269	51
270	47
271	17
272	2
273	12
274	4
275	2
276	22
277	29
278	15
279	5
280	1
281	12
282	34
283	17
284	13
285	1
286	37
287	3
288	2
289	19
290	6
291	10
292	10
293	14
294	1
295	57
296	4
297	45
298	7
299	1
300	39
301	12
302	48
303	8
304	8
305	2
306	1
307	7
308	17
309	53
310	7
311	51
312	3
313	2
314	4
315	13
316	12
317	4
318	11
319	23
320	29
321	33
322	55
323	8
324	6
325	6
326	38
327	2
328	3
329	29
330	25
331	1
332	2
333	31
334	25
335	4
336	2
337	2
338	34
339	10
340	6
341	29
342	24
343	21
344	3
345	3
346	3
347	35
348	2
349	4
350	45
351	13
352	29
353	49
354	8
355	6
356	7
357	31
358	28
359	11
360	20
361	51
362	19
363	8
364	1
365	19
366	7
367	31
368	14
369	35
370	2
371	2
372	1
373	12
374	1
375	5
376	1
377	9
378	7
379	6
380	8
381	3
382	5
383	13
384	8
385	31
386	28
387	6
388	32
389	24
390	60
391	1
392	17
393	22
394	6
395	45
396	5
397	4
398	3
399	31
400	41
401	31
402	2
403	1
404	3
405	4
406	8
407	7
408	13
409	57
410	2
411	3
412	41
413	5
414	23
415	14
416	12
417	24
418	13
419	2
420	27
421	5
422	21
423	28
424	2
425	4
426	8
427	2
428	27
429	19
430	60
431	30
432	2
433	4
434	3
435	4
436	5
437	22
438	48
439	20
440	1
441	6
442	7
443	36
444	3
445	50
446	17
447	4
448	5
449	14
450	19
451	21
452	1
453	21
454	35
455	3
456	29
457	9
458	10
459	4
460	9
461	20
462	6
463	13
464	28
465	50
466	13
467	33
468	6
469	5
470	30
471	9
472	36
473	10
474	10
475	35
476	4
477	24
478	1
479	20
480	52
481	4
482	22
483	11
484	15
485	55
486	5
487	20
488	13
489	13
490	6
491	6
492	3
493	2
494	12
495	2
496	2
497	5
498	7
499	2
