1	358
1	445
1	462
1	597
1	636
1	655
1	661
1	717
1	1047
1	1220
1	1366
1	1839
1	1872
1	2026
1	2132
1	2266
1	2288
1	2363
1	2441
1	2444
1	2478
1	2682
1	2941
1	3208
1	3251
1	3410
1	3477
1	3519
1	3874
1	3998
1	4544
1	4796
1	4832
1	5006
1	5326
1	5369
1	5673
1	6117
1	6222
1	6263
1	6426
1	6645
1	6915
1	7564
1	7923
1	8898
1	9315
1	9431
1	9714
1	9820
2	84
2	90
2	103
2	188
2	204
2	227
2	439
2	448
2	725
2	991
2	1046
2	1135
2	1218
2	1262
2	1307
2	1582
2	1642
2	1827
2	1838
2	2464
2	2740
2	2744
2	3167
2	3206
2	3288
2	3405
2	3690
2	3932
2	4543
2	4654
2	4894
2	5122
2	5251
2	5897
2	6274
2	6376
2	7143
2	7398
2	7435
2	7582
2	7720
2	7781
2	7914
2	8245
2	8307
2	8458
2	9161
2	9220
2	9280
2	9420
3	470
3	866
3	872
3	993
3	1177
3	1489
3	1718
3	2050
3	2701
3	2828
3	2895
3	3095
3	3198
3	3324
3	3474
3	3538
3	3611
3	3802
3	3841
3	3925
3	3930
3	3972
3	4055
3	4171
3	4261
3	4264
3	4410
3	4571
3	4779
3	5640
3	5791
3	5835
3	6028
3	6252
3	6291
3	6531
3	7200
3	7238
3	7435
3	7581
3	8019
3	8137
3	8386
3	8393
3	8698
3	9113
3	9666
3	9688
3	9696
3	9767
4	6
4	122
4	618
4	803
4	911
4	1011
4	1105
4	1171
4	1178
4	1216
4	1259
4	1343
4	1588
4	1744
4	2114
4	2131
4	2407
4	2465
4	2625
4	2800
4	2956
4	3020
4	3080
4	3085
4	3488
4	3708
4	3906
4	3914
4	3948
4	4275
4	4628
4	4752
4	5027
4	5352
4	5374
4	5463
4	6213
4	6699
4	7171
4	7586
4	7656
4	8335
4	8592
4	8717
4	8890
4	9181
4	9226
4	9484
4	9567
4	9627
5	42
5	206
5	248
5	260
5	279
5	286
5	780
5	818
5	835
5	906
5	1172
5	1294
5	1448
5	1647
5	1674
5	2010
5	2048
5	2095
5	2133
5	2232
5	2267
5	2275
5	2296
5	2344
5	2385
5	2697
5	2760
5	3364
5	3527
5	3721
5	3786
5	4991
5	5086
5	5300
5	5384
5	5437
5	5501
5	6027
5	6057
5	6225
5	6648
5	7078
5	7748
5	7803
5	7835
5	8422
5	8763
5	9168
5	9285
5	9619
6	24
6	28
6	57
6	80
6	97
6	127
6	207
6	208
6	532
6	629
6	783
6	838
6	940
6	960
6	1062
6	1073
6	1104
6	1124
6	1159
6	1193
6	1291
6	1315
6	1487
6	1559
6	1879
6	2337
6	2689
6	3408
6	3445
6	3977
6	4128
6	4452
6	4602
6	5001
6	5195
6	5742
6	5843
6	5930
6	6544
6	6796
6	6874
6	7014
6	7240
6	7329
6	7523
6	8208
6	8588
6	9126
6	9876
7	121
7	155
7	296
7	509
7	827
7	927
7	1136
7	1207
7	1473
7	1492
7	1571
7	1612
7	1751
7	1791
7	1919
7	2087
7	2126
7	2182
7	2271
7	2338
7	2342
7	2693
7	3076
7	3131
7	3192
7	3435
7	3531
7	3962
7	4225
7	4310
7	4321
7	4655
7	4762
7	5622
7	6037
7	6084
7	6130
7	6257
7	6406
7	7131
7	7191
7	7359
7	8318
7	8478
7	8534
7	8865
7	9089
7	9517
7	9570
7	9608
8	85
8	161
8	335
8	378
8	392
8	428
8	449
8	475
8	855
8	871
8	898
8	1126
8	1237
8	1254
8	1284
8	1367
8	1709
8	1913
8	1926
8	2245
8	2539
8	2583
8	2818
8	2910
8	3419
8	3437
8	3439
8	4444
8	4482
8	4494
8	4658
8	4917
8	5097
8	5159
8	5176
8	5479
8	5806
8	5910
8	6110
8	6384
8	7373
8	7391
8	7837
8	7870
8	8049
8	8056
8	8728
8	9591
8	9826
8	9901
9	16
9	28
9	67
9	94
9	165
9	167
9	447
9	450
9	523
9	529
9	590
9	631
9	854
9	1205
9	1308
9	1386
9	1388
9	1439
9	1559
9	1854
9	1979
9	2042
9	2207
9	2504
9	2707
9	2741
9	2932
9	3204
9	3467
9	3665
9	3821
9	3996
9	4775
9	5179
9	5243
9	5253
9	5512
9	5555
9	5951
9	6234
9	6613
9	7375
9	7660
9	7707
9	8186
9	9356
9	9391
9	9668
9	9710
10	76
10	183
10	199
10	277
10	281
10	333
10	474
10	662
10	948
10	1581
10	1694
10	1824
10	1966
10	2175
10	2272
10	2277
10	2451
10	2761
10	3109
10	3443
10	3616
10	4111
10	4233
10	4306
10	4667
10	4918
10	5113
10	5500
10	5934
10	5948
10	6002
10	6041
10	6310
10	6389
10	6518
10	6671
10	7493
10	7974
10	8282
10	8552
10	8564
10	8739
10	8770
10	9052
10	9322
10	9480
10	9629
10	9645
10	9673
11	129
11	182
11	268
11	298
11	304
11	352
11	460
11	468
11	610
11	741
11	742
11	747
11	780
11	945
11	949
11	1134
11	1194
11	1209
11	1496
11	1746
11	1856
11	1919
11	2063
11	2120
11	2584
11	2730
11	2739
11	3643
11	4295
11	4345
11	4397
11	4398
11	4538
11	5409
11	5606
11	6140
11	6349
11	7433
11	8157
11	8247
11	8322
11	8663
11	9041
11	9204
11	9295
11	9619
11	9746
11	9995
11	9998
12	59
12	70
12	77
12	116
12	138
12	334
12	541
12	584
12	643
12	710
12	716
12	823
12	830
12	855
12	870
12	920
12	1011
12	1112
12	1143
12	1269
12	1303
12	1711
12	1747
12	1784
12	1835
12	1837
12	2211
12	2382
12	2390
12	2665
12	2802
12	3126
12	3213
12	3444
12	3929
12	4225
12	4424
12	4636
12	4774
12	5141
12	5339
12	5353
12	5411
12	8424
12	8504
12	8659
12	8816
12	9249
12	9832
13	21
13	106
13	198
13	212
13	363
13	405
13	478
13	498
13	744
13	764
13	926
13	1091
13	1135
13	1905
13	1976
13	2105
13	2113
13	2560
13	2872
13	3216
13	3590
13	3669
13	3789
13	4335
13	4549
13	4661
13	4694
13	4703
13	4884
13	5068
13	5309
13	5372
13	5482
13	5503
13	5553
13	5869
13	6106
13	6232
13	7083
13	7202
13	7234
13	7443
13	7506
13	8474
13	8521
13	8796
13	9134
13	9165
13	9201
14	18
14	48
14	118
14	141
14	282
14	314
14	345
14	383
14	507
14	729
14	1145
14	1250
14	1490
14	1619
14	1899
14	1901
14	2039
14	2165
14	2185
14	2300
14	2301
14	2464
14	2870
14	2907
14	3478
14	3842
14	3924
14	4033
14	4491
14	4889
14	4968
14	5334
14	5412
14	5957
14	6217
14	6231
14	6367
14	6420
14	6804
14	6863
14	6899
14	7038
14	7700
14	7836
14	8105
14	8488
14	8578
14	8950
15	38
15	217
15	261
15	262
15	343
15	416
15	460
15	556
15	663
15	750
15	866
15	971
15	1053
15	1132
15	1354
15	1677
15	1859
15	1939
15	1953
15	2012
15	2305
15	2675
15	2968
15	3029
15	3767
15	4082
15	4087
15	4317
15	4500
15	4759
15	4791
15	4838
15	5263
15	5471
15	5564
15	5791
15	6399
15	6740
15	6809
15	7133
15	7193
15	7276
15	7395
15	7937
15	8468
15	9170
15	9275
15	9324
16	33
16	240
16	415
16	515
16	526
16	530
16	589
16	778
16	977
16	1106
16	1298
16	1333
16	1356
16	1419
16	1555
16	1699
16	1785
16	1892
16	1958
16	2613
16	2816
16	2831
16	3150
16	3311
16	4290
16	4303
16	4404
16	4523
16	4525
16	4885
16	5428
16	5432
16	6520
16	6612
16	6818
16	6974
16	7021
16	7053
16	7366
16	7798
16	8096
16	8573
16	8985
16	9078
16	9520
16	9676
16	9684
17	123
17	147
17	297
17	326
17	345
17	354
17	356
17	426
17	556
17	663
17	692
17	697
17	699
17	872
17	993
17	1132
17	1466
17	1542
17	1805
17	2171
17	2383
17	2555
17	2675
17	3248
17	3379
17	3489
17	3576
17	3826
17	3827
17	3974
17	4167
17	4439
17	4615
17	4847
17	4895
17	5046
17	5185
17	5214
17	6291
17	6404
17	6655
17	6656
17	6702
17	7258
17	7853
17	9346
17	9387
17	9979
18	30
18	44
18	124
18	170
18	352
18	383
18	491
18	525
18	601
18	619
18	934
18	951
18	985
18	1562
18	1570
18	1780
18	2039
18	2051
18	2368
18	2687
18	2688
18	2708
18	2877
18	3101
18	3149
18	4328
18	4386
18	4418
18	5093
18	5183
18	5400
18	5471
18	5544
18	5680
18	5711
18	6028
18	6113
18	6549
18	6864
18	7449
18	7469
18	7566
18	7602
18	7632
18	7647
18	7892
18	9649
19	33
19	162
19	225
19	606
19	830
19	1030
19	1082
19	1314
19	1480
19	1701
19	1705
19	1817
19	2036
19	2130
19	2159
19	2472
19	2695
19	2736
19	2846
19	3314
19	3456
19	3613
19	3718
19	4158
19	4283
19	5685
19	5855
19	6183
19	6317
19	6538
19	6637
19	7519
19	7639
19	7773
19	8239
19	8610
19	8693
19	8785
19	8979
19	9070
19	9081
19	9162
19	9255
19	9364
19	9555
19	9899
19	9970
19	9982
20	232
20	368
20	420
20	575
20	580
20	614
20	788
20	994
20	1010
20	1283
20	1404
20	1471
20	1795
20	2000
20	2107
20	2229
20	2241
20	2414
20	2518
20	2871
20	3117
20	3262
20	3902
20	4096
20	4554
20	5423
20	5511
20	5880
20	6168
20	6276
20	6692
20	7125
20	7284
20	7287
20	7463
20	7899
20	8054
20	8448
20	8505
20	8558
20	8637
20	8646
20	8755
20	8773
20	8788
20	8948
20	9586
21	106
21	198
21	212
21	447
21	478
21	544
21	677
21	744
21	925
21	1767
21	1905
21	2105
21	2532
21	2548
21	2560
21	3111
21	3270
21	3321
21	3527
21	3656
21	4119
21	4350
21	4549
21	4703
21	4721
21	5257
21	5343
21	5727
21	5869
21	6232
21	6305
21	6419
21	6508
21	6585
21	6787
21	6953
21	7011
21	7506
21	7864
21	7907
21	8359
21	8783
21	9140
21	9165
21	9535
21	9887
22	108
22	300
22	307
22	308
22	332
22	338
22	341
22	416
22	436
22	459
22	556
22	656
22	679
22	857
22	875
22	924
22	1000
22	1025
22	1043
22	1213
22	1589
22	1631
22	1752
22	1804
22	1814
22	1906
22	1938
22	2112
22	2514
22	2574
22	2828
22	3029
22	3594
22	3767
22	3901
22	4258
22	5278
22	5658
22	6960
22	7216
22	7347
22	7886
22	8261
22	8314
22	8337
22	9049
22	9185
23	99
23	122
23	162
23	184
23	185
23	289
23	309
23	351
23	373
23	431
23	459
23	512
23	666
23	733
23	816
23	1033
23	1266
23	1479
23	1654
23	1722
23	1885
23	2197
23	2330
23	2619
23	2678
23	2682
23	2856
23	3033
23	3312
23	3659
23	3681
23	4934
23	5215
23	6134
23	6302
23	6429
23	6448
23	6592
23	7644
23	8490
23	8566
23	8654
23	8680
23	8848
23	8889
23	9363
23	9453
24	44
24	48
24	181
24	282
24	386
24	430
24	432
24	713
24	896
24	936
24	997
24	1023
24	1057
24	1146
24	1185
24	1225
24	1285
24	1360
24	1740
24	2056
24	2320
24	2393
24	2788
24	3042
24	3068
24	3478
24	3500
24	3924
24	4243
24	4587
24	5085
24	5694
24	5992
24	6255
24	6330
24	6586
24	6712
24	6771
24	6775
24	7097
24	7683
24	8012
24	8749
24	9169
24	9252
25	121
25	138
25	194
25	220
25	336
25	353
25	410
25	673
25	755
25	780
25	1766
25	1871
25	2197
25	2390
25	2892
25	2894
25	2906
25	3069
25	3135
25	3527
25	3574
25	3714
25	3806
25	3992
25	4231
25	4293
25	4319
25	4413
25	4426
25	4542
25	4916
25	4926
25	5567
25	5862
25	6196
25	6382
25	6450
25	6513
25	6576
25	6898
25	7626
25	7744
25	7757
25	8178
25	8632
25	9011
26	35
26	39
26	45
26	142
26	207
26	303
26	429
26	958
26	1266
26	1366
26	1504
26	1696
26	1926
26	1983
26	2215
26	2269
26	2499
26	2508
26	2633
26	2690
26	2907
26	2919
26	3057
26	3237
26	3375
26	3526
26	3861
26	4087
26	4115
26	4430
26	4722
26	4871
26	5437
26	5604
26	5669
26	5672
26	5997
26	6081
26	6082
26	6214
26	6883
26	7601
26	7724
26	8641
26	8929
26	9263
27	33
27	34
27	290
27	619
27	986
27	1025
27	1066
27	1118
27	1244
27	1285
27	1361
27	1447
27	1583
27	1610
27	1911
27	1957
27	2000
27	2279
27	2396
27	2683
27	2788
27	3013
27	3402
27	3830
27	3926
27	4057
27	4308
27	4827
27	4887
27	5628
27	5751
27	5884
27	5896
27	6418
27	6572
27	7000
27	7261
27	7949
27	8064
27	8289
27	8346
27	8775
27	9171
27	9489
27	9588
28	58
28	87
28	93
28	117
28	131
28	151
28	486
28	522
28	629
28	714
28	801
28	1291
28	1379
28	1493
28	1592
28	1659
28	1870
28	1934
28	2072
28	2221
28	2607
28	2678
28	2885
28	4279
28	4339
28	4720
28	4747
28	4995
28	5245
28	5388
28	5739
28	6188
28	6411
28	6439
28	6466
28	6911
28	7256
28	7562
28	7887
28	8017
28	8456
28	8967
28	9406
29	134
29	144
29	159
29	192
29	234
29	253
29	258
29	298
29	316
29	530
29	610
29	615
29	848
29	1824
29	1924
29	2515
29	2657
29	2666
29	2858
29	3183
29	3347
29	3660
29	3880
29	4152
29	4532
29	4594
29	4609
29	4976
29	5459
29	5704
29	5780
29	5782
29	5813
29	5968
29	6667
29	6987
29	7101
29	7208
29	7286
29	7496
29	7700
29	8150
29	8428
29	8656
29	9708
30	33
30	59
30	181
30	322
30	366
30	483
30	582
30	609
30	822
30	986
30	1326
30	1447
30	1786
30	1940
30	2220
30	2775
30	2797
30	2971
30	3185
30	3241
30	3380
30	3825
30	4100
30	4187
30	4197
30	4498
30	5007
30	5158
30	6073
30	6420
30	6817
30	7173
30	7449
30	7469
30	7602
30	7910
30	8085
30	8307
30	8484
30	8781
30	9093
30	9105
30	9534
30	9842
31	70
31	81
31	196
31	216
31	257
31	548
31	620
31	763
31	980
31	1209
31	1221
31	1336
31	1401
31	1481
31	1551
31	1582
31	1622
31	2025
31	2293
31	2538
31	2601
31	2616
31	2731
31	2792
31	2872
31	2969
31	3245
31	3497
31	3809
31	3835
31	4803
31	4842
31	5065
31	5448
31	6229
31	7034
31	7782
31	8013
31	8195
31	8662
31	8786
31	8848
31	9169
31	9907
32	60
32	73
32	113
32	151
32	235
32	252
32	272
32	281
32	368
32	385
32	939
32	1027
32	1121
32	1569
32	1603
32	1616
32	1921
32	1947
32	2271
32	2422
32	2505
32	2852
32	3040
32	3225
32	3374
32	3702
32	3921
32	4396
32	4437
32	4728
32	4931
32	5151
32	5738
32	6254
32	6335
32	6484
32	7381
32	8027
32	8587
32	9014
32	9101
32	9161
32	9447
32	9716
33	39
33	48
33	432
33	528
33	905
33	916
33	954
33	997
33	1146
33	1359
33	1538
33	1670
33	1788
33	1901
33	1917
33	2375
33	2807
33	3598
33	3622
33	3825
33	4143
33	4201
33	4480
33	4968
33	5672
33	5687
33	5868
33	5884
33	6575
33	6804
33	7261
33	7308
33	7348
33	7607
33	7651
33	7743
33	8470
33	8864
33	9019
33	9589
34	181
34	463
34	559
34	583
34	678
34	925
34	1018
34	1072
34	1365
34	1436
34	1505
34	1713
34	1788
34	1819
34	1988
34	2170
34	2235
34	2301
34	2379
34	2788
34	2877
34	2915
34	3012
34	3023
34	3617
34	4868
34	4925
34	5158
34	5228
34	6180
34	6233
34	6245
34	6381
34	6467
34	7735
34	7749
34	8087
34	8246
34	8280
34	8870
34	9274
34	9530
34	9768
35	37
35	45
35	142
35	179
35	387
35	403
35	443
35	459
35	506
35	537
35	642
35	680
35	958
35	1173
35	1299
35	1498
35	1579
35	1706
35	1760
35	1806
35	1920
35	2183
35	2215
35	2924
35	3417
35	3526
35	3721
35	3861
35	4048
35	4430
35	4738
35	4745
35	4848
35	5571
35	5636
35	5672
35	6459
35	6464
35	8657
35	8861
35	8963
35	8995
35	9425
36	82
36	176
36	221
36	464
36	472
36	476
36	586
36	596
36	751
36	922
36	1130
36	1323
36	1493
36	1739
36	1866
36	1976
36	2082
36	2639
36	2981
36	3093
36	3264
36	3418
36	3657
36	3705
36	3947
36	4160
36	4199
36	4372
36	4618
36	4638
36	4680
36	5156
36	5209
36	5450
36	5786
36	6343
36	7635
36	7890
36	7904
36	8498
36	8549
36	9806
36	9860
36	9862
37	142
37	333
37	342
37	403
37	469
37	629
37	642
37	958
37	1100
37	1119
37	1238
37	1299
37	1504
37	1556
37	1696
37	1777
37	2005
37	2017
37	2184
37	2199
37	2620
37	2633
37	3463
37	3536
37	3676
37	3721
37	4302
37	4553
37	4797
37	4848
37	4884
37	5038
37	5604
37	5636
37	5789
37	5866
37	7068
37	7421
37	7865
37	8277
37	8339
37	8508
37	8997
38	66
38	217
38	620
38	700
38	753
38	875
38	971
38	1029
38	1521
38	1542
38	1745
38	1941
38	2050
38	2051
38	2153
38	2194
38	3116
38	3164
38	3165
38	3278
38	3310
38	3572
38	3919
38	4055
38	4224
38	4349
38	4395
38	5168
38	5247
38	5361
38	6062
38	6503
38	6600
38	6885
38	8523
38	8930
38	9170
38	9403
38	9674
38	9849
38	9921
38	9922
39	44
39	111
39	124
39	159
39	525
39	559
39	601
39	609
39	630
39	749
39	1064
39	1207
39	1241
39	1536
39	1669
39	1788
39	1917
39	1957
39	2371
39	2907
39	2995
39	3178
39	3342
39	3366
39	3448
39	3730
39	3964
39	4201
39	4604
39	4968
39	5056
39	5165
39	6058
39	6327
39	6407
39	6811
39	8032
39	8048
39	8059
39	8550
39	8966
40	89
40	119
40	419
40	531
40	760
40	771
40	1068
40	1138
40	1392
40	1881
40	2346
40	2460
40	2601
40	2782
40	3037
40	3313
40	3358
40	4018
40	4738
40	4777
40	4863
40	5121
40	5313
40	5601
40	5796
40	5841
40	5913
40	6018
40	6176
40	6275
40	6383
40	6783
40	6938
40	6957
40	7531
40	7624
40	7900
40	8154
40	8782
40	8893
40	9117
40	9287
40	9955
41	61
41	103
41	104
41	228
41	243
41	335
41	816
41	858
41	865
41	897
41	991
41	1267
41	1730
41	1811
41	1836
41	1944
41	1999
41	2020
41	2186
41	2386
41	2402
41	2644
41	2896
41	3304
41	3426
41	3432
41	3961
41	4109
41	4195
41	4506
41	4669
41	4846
41	5066
41	5225
41	5591
41	5740
41	5949
41	7041
41	7187
41	7300
41	8125
41	9080
41	9451
42	49
42	55
42	129
42	168
42	378
42	468
42	509
42	535
42	536
42	549
42	651
42	738
42	950
42	1172
42	1258
42	1668
42	1807
42	1949
42	2442
42	2730
42	2746
42	2774
42	3049
42	3055
42	3403
42	3459
42	3643
42	3842
42	3917
42	4287
42	5517
42	6660
42	6937
42	7293
42	7318
42	7736
42	8107
42	8438
42	8582
42	9305
42	9307
42	9603
43	82
43	126
43	250
43	354
43	370
43	490
43	645
43	774
43	921
43	1318
43	1342
43	1403
43	1998
43	2661
43	3113
43	3328
43	3367
43	3411
43	3415
43	3748
43	4039
43	4133
43	4223
43	4249
43	4443
43	4540
43	5641
43	5825
43	5894
43	6006
43	6099
43	6436
43	6872
43	7192
43	7509
43	7922
43	8126
43	8437
43	8515
43	8705
43	8805
43	9347
43	9631
44	118
44	317
44	528
44	601
44	609
44	647
44	713
44	896
44	900
44	1059
44	1096
44	1225
44	1844
44	1895
44	2540
44	3472
44	3772
44	4051
44	4449
44	4505
44	4930
44	5032
44	5905
44	5957
44	5999
44	6407
44	7189
44	7416
44	7743
44	7811
44	7892
44	8061
44	8313
44	8615
44	8756
44	8775
44	9489
44	9530
44	9587
44	9683
45	106
45	325
45	469
45	1119
45	1147
45	1173
45	1181
45	1366
45	1504
45	1569
45	1806
45	1983
45	2017
45	2183
45	2187
45	2215
45	2385
45	2499
45	2620
45	2690
45	2712
45	3037
45	3211
45	3417
45	3536
45	3721
45	3770
45	3970
45	4034
45	4156
45	4302
45	4440
45	5071
45	5696
45	5908
45	6379
45	6883
45	7025
45	7479
45	8675
45	8829
46	75
46	210
46	242
46	280
46	302
46	380
46	415
46	498
46	519
46	526
46	530
46	616
46	1027
46	1106
46	1419
46	1482
46	1505
46	1729
46	1788
46	1874
46	2749
46	2879
46	3378
46	3636
46	3700
46	3811
46	3876
46	4301
46	5278
46	5863
46	5876
46	6261
46	6510
46	6511
46	6564
46	6818
46	7053
46	7718
46	8174
46	8821
46	9353
46	9789
